sno,cno,score
2301620017,C021,64
2301620017,C008,67
2301620017,C024,88
2301620017,C007,84
2301620017,C001,72
2301620017,C003,98
2301620017,C012,33
2301620017,C016,65
2301620017,C002,97
2301620017,C017,100
2301620017,C006,72
2301620017,C009,2
2301620017,C018,79
2301620018,C003,75
2301620018,C022,88
2301620018,C024,94
2301620018,C018,94
2301620018,C020,85
2301620018,C021,86
2301620018,C005,63
2301620018,C010,64
2301620018,C019,71
2301620018,C012,71
2301620018,C011,77
2301620019,C017,81
2301620019,C011,68
2301620019,C008,54
2301620019,C013,88
2301620019,C019,91
2301620019,C023,99
2301620019,C007,69
2301620019,C012,89
2301620019,C018,32
2301620019,C021,61
2301620019,C020,86
2301620019,C024,78
2301620019,C005,77
2301620019,C016,83
2301620020,C021,77
2301620020,C011,82
2301620020,C023,87
2301620020,C007,68
2301620020,C006,71
2301620020,C017,62
2301620020,C008,74
2301620020,C012,70
2301620020,C022,82
2301620020,C004,97
2301620020,C002,78
2301620020,C015,86
2301620021,C006,62
2301620021,C009,90
2301620021,C018,93
2301620021,C005,76
2301620021,C001,66
2301620021,C008,74
2301620021,C017,87
2301620021,C010,76
2301620021,C007,65
2301620021,C013,74
2301620021,C011,89
2301620021,C014,76
2301620021,C020,64
2301620022,C018,93
2301620022,C002,72
2301620022,C023,9
2301620022,C009,60
2301620022,C020,76
2301620022,C010,19
2301620022,C013,98
2301620022,C017,69
2301620022,C003,83
2301620022,C007,60
2301620022,C001,66
2301620023,C001,96
2301620023,C016,87
2301620023,C014,100
2301620023,C005,79
2301620023,C004,92
2301620023,C013,73
2301620023,C015,93
2301620023,C007,71
2301620023,C019,81
2301620023,C024,66
2301620024,C019,70
2301620024,C022,61
2301620024,C014,69
2301620024,C020,63
2301620024,C008,93
2301620024,C003,88
2301620024,C012,85
2301620024,C017,79
2301620024,C023,61
2301620024,C018,68
2301620024,C015,63
2301620024,C016,71
2301620024,C011,76
2301620024,C002,67
2301620024,C001,81
2301620025,C009,64
2301620025,C017,11
2301620025,C013,60
2301620025,C014,60
2301620025,C005,82
2301620025,C003,89
2301620025,C004,91
2301620025,C008,73
2301620025,C007,88
2301620025,C011,82
2301620025,C020,82
2301620025,C015,61
2301620025,C016,39
2301620025,C022,22
2301620025,C010,100
2301620026,C011,72
2301620026,C024,71
2301620026,C020,82
2301620026,C002,77
2301620026,C007,64
2301620026,C009,87
2301620026,C012,75
2301620026,C010,84
2301620026,C005,72
2301620026,C019,87
2301620026,C015,99
2301620026,C018,89
2301620026,C004,93
2301620026,C014,69
2301620026,C016,87
2301620027,C003,78
2301620027,C017,23
2301620027,C009,38
2301620027,C018,94
2301620027,C006,94
2301620027,C022,95
2301620027,C015,82
2301620027,C010,93
2301620027,C012,72
2301620027,C011,90
2301620028,C003,89
2301620028,C017,78
2301620028,C019,61
2301620028,C009,9
2301620028,C008,69
2301620028,C024,73
2301620028,C005,89
2301620028,C023,62
2301620028,C018,62
2301620028,C020,70
2301620028,C010,69
2301620029,C015,69
2301620029,C023,89
2301620029,C020,70
2301620029,C003,68
2301620029,C014,86
2301620029,C021,86
2301620029,C007,69
2301620029,C018,10
2301620029,C006,81
2301620029,C002,67
2301620029,C011,83
2301620029,C005,96
2301620029,C019,78
2301620029,C016,68
2301620030,C023,60
2301620030,C009,95
2301620030,C003,78
2301620030,C022,97
2301620030,C019,67
2301620030,C018,66
2301620030,C017,99
2301620030,C014,90
2301620030,C021,90
2301620030,C015,67
2301620031,C022,61
2301620031,C020,68
2301620031,C001,62
2301620031,C013,63
2301620031,C005,77
2301620031,C007,97
2301620031,C023,62
2301620031,C017,63
2301620031,C011,94
2301620031,C010,78
2301620031,C003,72
2301620032,C024,84
2301620032,C006,95
2301620032,C004,96
2301620032,C018,81
2301620032,C020,66
2301620032,C017,71
2301620032,C007,78
2301620032,C012,70
2301620032,C002,76
2301620032,C009,65
2301620033,C003,81
2301620033,C006,76
2301620033,C004,90
2301620033,C010,87
2301620033,C021,100
2301620033,C014,63
2301620033,C008,60
2301620033,C018,78
2301620033,C007,62
2301620033,C022,84
2301620033,C017,64
2301620033,C001,96
2301620034,C015,100
2301620034,C001,82
2301620034,C023,94
2301620034,C021,74
2301620034,C013,91
2301620034,C020,68
2301620034,C004,66
2301620034,C009,75
2301620034,C007,91
2301620034,C022,95
2301620034,C019,78
2301620034,C011,91
2301620035,C005,84
2301620035,C006,82
2301620035,C023,100
2301620035,C007,97
2301620035,C003,82
2301620035,C020,66
2301620035,C017,83
2301620035,C016,85
2301620035,C009,34
2301620035,C015,0
2301620035,C019,6
2301620035,C013,87
2301620035,C024,79
2301620036,C001,87
2301620036,C004,62
2301620036,C002,73
2301620036,C005,70
2301620036,C021,83
2301620036,C016,61
2301620036,C019,85
2301620036,C014,83
2301620036,C010,65
2301620036,C020,91
2301620036,C022,77
2301620036,C023,60
2301620036,C024,66
2301620037,C008,76
2301620037,C003,97
2301620037,C023,89
2301620037,C016,95
2301620037,C018,69
2301620037,C020,70
2301620037,C022,19
2301620037,C004,75
2301620037,C001,75
2301620037,C005,90
2301620037,C002,87
2301620038,C005,63
2301620038,C009,84
2301620038,C018,68
2301620038,C014,68
2301620038,C006,92
2301620038,C024,99
2301620038,C015,90
2301620038,C011,70
2301620038,C017,92
2301620038,C002,74
2301620038,C013,96
2301620038,C021,12
2301620039,C001,65
2301620039,C016,100
2301620039,C011,95
2301620039,C004,95
2301620039,C021,89
2301620039,C020,92
2301620039,C006,89
2301620039,C013,85
2301620039,C009,95
2301620039,C005,83
2301620039,C014,63
2301620039,C010,90
2301620040,C021,100
2301620040,C007,67
2301620040,C011,88
2301620040,C019,81
2301620040,C020,92
2301620040,C001,66
2301620040,C014,88
2301620040,C024,74
2301620040,C018,94
2301620040,C009,65
2301620040,C008,92
2301620040,C016,60
2301620040,C015,63
2301620040,C003,73
2301620041,C008,78
2301620041,C022,81
2301620041,C018,97
2301620041,C017,91
2301620041,C012,86
2301620041,C004,85
2301620041,C011,56
2301620041,C001,91
2301620041,C016,64
2301620041,C003,99
2301620041,C023,88
2301620041,C024,83
2301620041,C009,73
2301620042,C002,80
2301620042,C013,92
2301620042,C014,94
2301620042,C017,63
2301620042,C010,92
2301620042,C023,88
2301620042,C022,92
2301620042,C005,79
2301620042,C006,66
2301620042,C020,78
2301620042,C015,60
2301620042,C011,88
2301620042,C009,69
2301620043,C009,96
2301620043,C023,64
2301620043,C019,65
2301620043,C003,75
2301620043,C007,80
2301620043,C018,67
2301620043,C006,75
2301620043,C002,69
2301620043,C010,87
2301620043,C015,97
2301620043,C024,76
2301620043,C005,70
2301620043,C011,75
2301620043,C016,71
2301620044,C024,82
2301620044,C008,85
2301620044,C017,71
2301620044,C013,84
2301620044,C016,61
2301620044,C009,2
2301620044,C011,73
2301620044,C002,67
2301620044,C007,66
2301620044,C018,77
2301620044,C015,99
2301620044,C020,63
2301620045,C004,88
2301620045,C013,61
2301620045,C011,73
2301620045,C015,88
2301620045,C006,84
2301620045,C003,77
2301620045,C020,68
2301620045,C014,80
2301620045,C023,68
2301620045,C001,98
2301620045,C017,67
2301620045,C012,62
2301620046,C023,79
2301620046,C017,98
2301620046,C019,67
2301620046,C005,94
2301620046,C010,74
2301620046,C004,93
2301620046,C011,88
2301620046,C008,100
2301620046,C016,83
2301620046,C021,85
2301620046,C003,100
2301620046,C018,86
2301620046,C012,68
2301620046,C001,70
2301620046,C007,90
2301620047,C011,87
2301620047,C008,79
2301620047,C015,100
2301620047,C024,69
2301620047,C016,66
2301620047,C006,86
2301620047,C012,66
2301620047,C022,86
2301620047,C023,99
2301620047,C010,61
2301620047,C014,86
2301620047,C009,91
2301620047,C007,91
2301620048,C022,82
2301620048,C010,67
2301620048,C006,85
2301620048,C017,43
2301620048,C009,79
2301620048,C001,90
2301620048,C013,75
2301620048,C008,65
2301620048,C015,87
2301620048,C012,97
2301620048,C007,77
2301620048,C021,14
2301620048,C016,81
2301620048,C024,72
2301620048,C005,78
2301620049,C022,61
2301620049,C023,60
2301620049,C009,73
2301620049,C010,62
2301620049,C020,55
2301620049,C012,89
2301620049,C014,92
2301620049,C016,98
2301620049,C024,98
2301620049,C005,100
2301620049,C008,68
2301620050,C011,80
2301620050,C003,62
2301620050,C004,35
2301620050,C024,60
2301620050,C019,92
2301620050,C018,74
2301620050,C013,75
2301620050,C006,65
2301620050,C002,80
2301620050,C005,82
2301620050,C009,34
2301620050,C007,6
2301620050,C021,83
2301620050,C014,47
2301620050,C016,61
2301620051,C021,77
2301620051,C003,88
2301620051,C002,84
2301620051,C012,85
2301620051,C011,93
2301620051,C024,61
2301620051,C005,97
2301620051,C022,84
2301620051,C007,86
2301620051,C023,72
2301620051,C006,65
2301620051,C009,91
2301620051,C018,84
2301620052,C011,53
2301620052,C008,89
2301620052,C009,80
2301620052,C006,6
2301620052,C014,92
2301620052,C019,89
2301620052,C012,86
2301620052,C021,95
2301620052,C015,69
2301620052,C022,95
2301620052,C002,88
2301620052,C003,74
2301620053,C017,96
2301620053,C022,96
2301620053,C006,67
2301620053,C015,61
2301620053,C009,95
2301620053,C005,88
2301620053,C002,73
2301620053,C019,97
2301620053,C014,95
2301620053,C008,74
2301620053,C004,90
2301620053,C016,86
2301620053,C003,90
2301620054,C015,66
2301620054,C007,74
2301620054,C005,77
2301620054,C001,67
2301620054,C019,73
2301620054,C006,73
2301620054,C024,98
2301620054,C011,100
2301620054,C016,85
2301620054,C013,89
2301620054,C012,21
2301620054,C017,61
2301620054,C020,76
2301620055,C022,100
2301620055,C015,83
2301620055,C009,95
2301620055,C019,81
2301620055,C018,28
2301620055,C023,85
2301620055,C021,79
2301620055,C011,85
2301620055,C001,74
2301620055,C004,94
2301620055,C024,92
2301620056,C007,66
2301620056,C019,96
2301620056,C009,77
2301620056,C010,97
2301620056,C006,96
2301620056,C003,90
2301620056,C018,81
2301620056,C005,80
2301620056,C012,73
2301620056,C024,95
2301620056,C017,79
2301620056,C023,79
2301620056,C013,76
2301620056,C020,68
2301620057,C017,92
2301620057,C014,98
2301620057,C002,94
2301620057,C011,98
2301620057,C015,70
2301620057,C005,69
2301620057,C009,22
2301620057,C019,74
2301620057,C022,72
2301620057,C023,92
2301620057,C013,73
2301620057,C020,98
2301620057,C003,61
2301620058,C012,84
2301620058,C020,100
2301620058,C006,75
2301620058,C004,81
2301620058,C011,87
2301620058,C017,93
2301620058,C015,74
2301620058,C008,85
2301620058,C009,93
2301620058,C021,74
2301620058,C016,65
2301620058,C019,83
2301620058,C024,69
2301620058,C022,99
2301620059,C012,88
2301620059,C024,95
2301620059,C016,91
2301620059,C008,86
2301620059,C003,70
2301620059,C023,76
2301620059,C019,19
2301620059,C017,80
2301620059,C007,96
2301620059,C005,87
2301620059,C020,92
2301620060,C005,76
2301620060,C004,83
2301620060,C018,85
2301620060,C021,89
2301620060,C001,94
2301620060,C014,34
2301620060,C002,75
2301620060,C007,22
2301620060,C009,95
2301620060,C015,84
2301620060,C019,80
2301620060,C003,73
2301620060,C020,85
2301620060,C024,99
2301620060,C011,89
2301620061,C017,83
2301620061,C022,60
2301620061,C001,76
2301620061,C021,61
2301620061,C024,68
2301620061,C002,74
2301620061,C016,92
2301620061,C018,60
2301620061,C023,85
2301620061,C003,66
2301620061,C004,81
2301620062,C023,71
2301620062,C014,98
2301620062,C021,63
2301620062,C024,62
2301620062,C011,9
2301620062,C010,90
2301620062,C015,68
2301620062,C004,83
2301620062,C017,87
2301620062,C012,98
2301620062,C013,76
2301620062,C003,73
2301620063,C002,91
2301620063,C012,95
2301620063,C020,96
2301620063,C021,75
2301620063,C003,90
2301620063,C011,81
2301620063,C007,70
2301620063,C022,72
2301620063,C019,60
2301620063,C014,71
2301620063,C009,85
2301620063,C006,62
2301620063,C004,63
2301620064,C013,73
2301620064,C016,61
2301620064,C022,84
2301620064,C020,96
2301620064,C009,82
2301620064,C007,72
2301620064,C017,64
2301620064,C003,61
2301620064,C019,83
2301620064,C014,83
2301620064,C021,98
2301620064,C023,73
2301620064,C008,62
2301620064,C005,72
2301620065,C007,75
2301620065,C014,89
2301620065,C010,60
2301620065,C008,44
2301620065,C020,84
2301620065,C004,97
2301620065,C013,76
2301620065,C001,67
2301620065,C011,68
2301620065,C005,65
2301620065,C024,68
2301620065,C009,83
2301620065,C019,61
2301620065,C017,87
2301620065,C015,2
2301620066,C002,76
2301620066,C011,64
2301620066,C007,99
2301620066,C013,89
2301620066,C018,70
2301620066,C014,89
2301620066,C012,79
2301620066,C004,100
2301620066,C016,88
2301620066,C009,61
2301620066,C010,73
2301620066,C008,82
2301620067,C006,83
2301620067,C019,61
2301620067,C016,96
2301620067,C002,35
2301620067,C015,89
2301620067,C003,87
2301620067,C014,81
2301620067,C010,89
2301620067,C005,68
2301620067,C013,74
2301620067,C007,78
2301620067,C009,92
2301620067,C001,58
2301620068,C019,58
2301620068,C021,77
2301620068,C005,69
2301620068,C022,82
2301620068,C018,71
2301620068,C020,91
2301620068,C014,70
2301620068,C009,73
2301620068,C023,92
2301620068,C007,94
2301620068,C006,100
2301620068,C010,77
2301620068,C003,63
2301620068,C015,61
2301620069,C009,90
2301620069,C024,62
2301620069,C002,76
2301620069,C013,66
2301620069,C023,83
2301620069,C021,77
2301620069,C011,83
2301620069,C003,87
2301620069,C020,80
2301620069,C008,81
2301620069,C001,61
2301620069,C019,86
2301620070,C015,98
2301620070,C014,44
2301620070,C002,84
2301620070,C017,81
2301620070,C019,67
2301620070,C024,84
2301620070,C006,80
2301620070,C020,94
2301620070,C022,88
2301620070,C011,60
2301620070,C018,73
2301620070,C021,29
2301620070,C023,71
2301620071,C019,78
2301620071,C022,84
2301620071,C001,82
2301620071,C013,99
2301620071,C002,60
2301620071,C023,93
2301620071,C018,42
2301620071,C011,66
2301620071,C007,66
2301620071,C014,78
2301620071,C006,60
2301620071,C021,77
2301620072,C007,86
2301620072,C002,79
2301620072,C011,69
2301620072,C017,83
2301620072,C016,24
2301620072,C019,66
2301620072,C018,9
2301620072,C005,88
2301620072,C022,95
2301620072,C020,60
2301620072,C009,76
2301620072,C008,64
2301620072,C001,73
2301620073,C021,67
2301620073,C022,68
2301620073,C023,65
2301620073,C016,91
2301620073,C014,97
2301620073,C007,61
2301620073,C005,61
2301620073,C006,65
2301620073,C024,85
2301620073,C020,72
2301620073,C001,78
2301620073,C008,96
2301620073,C012,69
2301620073,C003,78
2301620073,C004,74
2301620074,C021,82
2301620074,C005,98
2301620074,C009,87
2301620074,C019,74
2301620074,C001,72
2301620074,C002,65
2301620074,C022,95
2301620074,C018,68
2301620074,C017,73
2301620074,C024,88
2301620074,C004,60
2301620074,C008,82
2301620074,C010,51
2301620074,C011,60
2301620075,C013,99
2301620075,C005,93
2301620075,C007,84
2301620075,C022,98
2301620075,C023,83
2301620075,C008,86
2301620075,C019,64
2301620075,C009,82
2301620075,C011,82
2301620075,C003,73
2301620075,C017,78
2301620075,C002,65
2301620076,C023,72
2301620076,C008,91
2301620076,C022,89
2301620076,C015,86
2301620076,C006,56
2301620076,C018,86
2301620076,C016,93
2301620076,C020,73
2301620076,C012,70
2301620076,C011,9
2301620077,C019,78
2301620077,C008,94
2301620077,C017,74
2301620077,C014,99
2301620077,C004,75
2301620077,C013,96
2301620077,C002,64
2301620077,C018,90
2301620077,C015,98
2301620077,C005,96
2301620078,C024,73
2301620078,C002,86
2301620078,C003,93
2301620078,C020,83
2301620078,C022,68
2301620078,C005,99
2301620078,C023,74
2301620078,C017,65
2301620078,C001,74
2301620078,C010,1
2301620078,C008,88
2301620078,C011,47
2301620078,C006,94
2301620078,C021,71
2301620078,C012,65
2301620079,C005,99
2301620079,C002,68
2301620079,C011,70
2301620079,C016,74
2301620079,C006,80
2301620079,C001,70
2301620079,C013,83
2301620079,C021,82
2301620079,C012,60
2301620079,C024,77
2301620079,C003,93
2301620079,C019,95
2301620079,C022,92
2301620079,C009,63
2301620080,C018,68
2301620080,C011,83
2301620080,C010,80
2301620080,C014,75
2301620080,C017,94
2301620080,C016,91
2301620080,C006,68
2301620080,C001,70
2301620080,C024,54
2301620080,C002,93
2301620081,C019,14
2301620081,C001,92
2301620081,C016,95
2301620081,C017,94
2301620081,C003,80
2301620081,C006,92
2301620081,C014,14
2301620081,C024,86
2301620081,C010,81
2301620081,C005,87
2301620081,C008,63
2301620081,C009,93
2301620082,C004,67
2301620082,C006,97
2301620082,C017,89
2301620082,C012,70
2301620082,C005,85
2301620082,C011,86
2301620082,C003,73
2301620082,C021,71
2301620082,C015,97
2301620082,C022,61
2301620082,C024,23
2301620082,C010,82
2301620082,C009,68
2301620083,C008,71
2301620083,C010,82
2301620083,C013,87
2301620083,C014,85
2301620083,C016,66
2301620083,C012,91
2301620083,C009,62
2301620083,C018,98
2301620083,C021,92
2301620083,C011,71
2301620084,C004,63
2301620084,C021,68
2301620084,C013,86
2301620084,C005,82
2301620084,C017,76
2301620084,C007,60
2301620084,C020,88
2301620084,C001,73
2301620084,C012,75
2301620084,C008,60
2301620084,C009,98
2301620085,C009,65
2301620085,C008,68
2301620085,C006,77
2301620085,C010,91
2301620085,C005,69
2301620085,C012,87
2301620085,C020,94
2301620085,C007,63
2301620085,C014,67
2301620085,C021,97
2301620085,C017,86
2301620085,C018,70
2301620085,C024,61
2301620086,C001,73
2301620086,C013,68
2301620086,C019,95
2301620086,C010,56
2301620086,C004,96
2301620086,C007,76
2301620086,C011,82
2301620086,C006,71
2301620086,C014,79
2301620086,C018,79
2301620086,C022,73
2301620087,C009,95
2301620087,C013,59
2301620087,C022,97
2301620087,C004,97
2301620087,C003,80
2301620087,C023,82
2301620087,C001,68
2301620087,C024,77
2301620087,C020,75
2301620087,C021,76
2301620087,C018,99
2301620087,C008,95
2301620087,C012,69
2301620087,C015,75
2301620087,C019,68
2301620088,C004,84
2301620088,C006,61
2301620088,C010,43
2301620088,C021,100
2301620088,C014,91
2301620088,C003,98
2301620088,C024,87
2301620088,C001,63
2301620088,C015,96
2301620088,C005,88
2301620088,C018,76
2301620088,C011,73
2301620088,C013,66
2301620088,C023,66
2301620088,C008,77
2301620089,C006,97
2301620089,C003,72
2301620089,C011,97
2301620089,C014,76
2301620089,C002,72
2301620089,C023,79
2301620089,C021,61
2301620089,C019,61
2301620089,C012,79
2301620089,C001,87
2301620090,C011,85
2301620090,C022,86
2301620090,C009,82
2301620090,C016,70
2301620090,C015,93
2301620090,C024,89
2301620090,C014,88
2301620090,C008,89
2301620090,C002,99
2301620090,C013,74
2301620090,C010,73
2301620090,C017,95
2301620091,C016,96
2301620091,C002,74
2301620091,C022,17
2301620091,C003,99
2301620091,C020,91
2301620091,C007,75
2301620091,C004,39
2301620091,C010,70
2301620091,C011,76
2301620091,C012,20
2301620091,C018,72
2301620091,C006,90
2301620091,C021,93
2301620092,C022,6
2301620092,C019,63
2301620092,C004,77
2301620092,C002,46
2301620092,C023,100
2301620092,C009,91
2301620092,C012,62
2301620092,C014,96
2301620092,C005,95
2301620092,C010,66
2301620092,C016,85
2301620092,C020,92
2301620092,C003,89
2301620092,C024,87
2301620092,C021,74
2301620093,C009,97
2301620093,C004,83
2301620093,C012,61
2301620093,C015,78
2301620093,C022,77
2301620093,C021,3
2301620093,C006,65
2301620093,C020,86
2301620093,C005,60
